,CustomerID,ProductName,PurchaseDate,Quantity,UnitPrice,City,Rating,IsMember
1134,4259,Charger,2021-07-09,5,1594.35,London,1,True
1135,3936,Smartphone,2022-08-15,9,1246.73,Toronto,1,False
1136,2031,Laptop,2020-08-26,8,1870.48,London,1,True
1137,1635,Tablet,2020-05-31,8,1354.21,Toronto,2,False
1138,2240,Charger,2021-12-02,8,1944.14,Toronto,1,True
1139,2720,Charger,2022-04-26,8,1386.53,Paris,5,False
1140,1625,Headphones,2023-07-03,8,951.7,Tokyo,4,True
1141,4349,Charger,2021-01-31,6,696.37,Sydney,2,True
1142,1225,Smartphone,2020-06-25,3,745.17,New York,3,False
1143,2353,Charger,2023-03-03,6,174.01,Mumbai,4,False
1144,2165,Laptop,2023-09-20,8,466.04,Sydney,5,False
1145,3345,Tablet,2021-12-12,3,700.03,Toronto,1,False
1146,1973,Smartphone,2022-09-19,3,1060.67,Paris,5,True
1147,2183,Laptop,2023-02-09,2,961.48,New York,5,True
1148,2723,Smartphone,2022-03-22,8,1910.73,New York,4,True
1149,4739,Charger,2022-02-26,2,1928.88,London,5,False
1150,2752,Headphones,2023-05-12,4,822.08,Sydney,3,False
1151,1660,Headphones,2020-06-30,3,1458.12,Sydney,3,False
1152,1586,Laptop,2022-01-08,4,802.37,New York,5,True
1153,1511,Laptop,2023-07-16,1,270.26,Toronto,4,True
1154,3346,Headphones,2021-09-19,5,1681.4,New York,5,True
1155,4904,Charger,2022-03-08,5,1246.7,London,1,True
1156,3479,Tablet,2020-12-19,2,1764.66,London,5,True
1157,4871,Tablet,2020-10-21,4,997.41,Tokyo,2,True
1158,3566,Laptop,2021-11-26,8,1539.45,Toronto,5,False
1159,1095,Headphones,2020-01-31,8,71.21,Toronto,2,False
1160,4810,Headphones,2023-11-02,3,1488.71,Mumbai,1,True
1161,3083,Laptop,2021-12-10,8,751.41,Berlin,1,False
1162,4514,Headphones,2023-06-08,9,1843.18,Mumbai,4,False
1163,2280,Headphones,2020-04-19,4,1736.75,London,1,True
1164,3726,Smartphone,2021-05-28,2,1931.68,Berlin,2,True
1165,1769,Headphones,2022-02-04,4,1663.0,Paris,1,True
1166,1121,Laptop,2020-05-09,2,1827.54,Sydney,5,False
1167,2618,Charger,2023-04-07,5,1663.48,Mumbai,2,True
1168,2406,Smartphone,2022-06-08,8,164.59,Toronto,3,True
1169,4899,Laptop,2022-04-13,7,222.62,Mumbai,5,False
1170,2421,Tablet,2020-07-28,4,389.59,Tokyo,4,False
1171,2335,Tablet,2020-09-14,4,70.88,Toronto,4,True
1172,2984,Laptop,2021-09-09,2,1945.11,New York,5,True
1173,1368,Tablet,2021-11-10,3,841.14,Sydney,2,False
1174,1202,Smartphone,2022-01-24,7,254.64,London,3,True
1175,2282,Headphones,2021-04-25,5,1118.63,Sydney,3,True
1176,1555,Tablet,2022-10-07,8,141.09,London,2,False
1177,2338,Tablet,2022-12-25,5,405.8,London,2,True
1178,2629,Tablet,2020-05-11,6,1418.75,Mumbai,2,False
1179,4184,Laptop,2020-06-14,6,987.38,Berlin,1,True
1180,3526,Laptop,2021-04-10,7,1978.12,Mumbai,4,False
1181,2411,Laptop,2020-01-17,1,1663.04,Paris,3,False
1182,3825,Headphones,2020-09-04,7,1294.89,New York,5,True
1183,4246,Smartphone,2021-08-22,2,1754.06,Paris,1,False
1184,2963,Charger,2020-09-11,2,419.2,Mumbai,3,True
1185,4272,Charger,2022-06-28,3,1514.82,London,3,True
1186,1845,Tablet,2020-04-09,3,964.2,Toronto,4,False
1187,1489,Headphones,2023-06-25,6,321.73,Mumbai,5,False
1188,2816,Tablet,2020-04-05,6,1733.31,Mumbai,5,False
1189,4359,Headphones,2022-12-29,2,1057.81,Berlin,5,False
1190,3608,Headphones,2022-03-19,4,1049.06,Mumbai,5,True
1191,2899,Charger,2020-04-04,1,668.39,Toronto,1,False
1192,1733,Headphones,2021-10-25,7,529.49,Sydney,4,True
1193,3900,Tablet,2022-03-08,3,1603.44,Sydney,4,False
1194,3739,Charger,2022-10-18,6,109.25,London,5,True
1195,2801,Smartphone,2020-12-10,4,802.74,Tokyo,1,True
1196,3926,Smartphone,2022-11-20,2,1800.15,Paris,2,True
1197,3160,Charger,2020-12-15,1,497.77,Toronto,4,True
1198,4943,Charger,2022-01-17,9,250.99,New York,2,False
1199,4118,Tablet,2022-04-21,2,733.32,Berlin,4,True
1200,2145,Tablet,2021-01-18,6,800.43,Tokyo,5,False
1201,3776,Smartphone,2023-06-20,1,1895.09,Tokyo,5,True
1202,3411,Laptop,2021-02-18,4,1184.55,Paris,4,False
1203,3310,Headphones,2020-08-24,1,1215.38,Tokyo,3,False
1204,4848,Charger,2022-01-22,6,57.6,Mumbai,5,True
1205,4419,Charger,2020-04-05,2,315.85,New York,4,False
1206,2080,Smartphone,2020-08-22,6,1501.25,Tokyo,1,False
1207,2288,Laptop,2022-11-29,5,1730.6,Toronto,5,True
1208,3910,Headphones,2023-09-22,7,1612.25,Tokyo,5,True
1209,1277,Laptop,2020-05-30,8,1616.95,Paris,2,False
1210,4304,Charger,2022-10-27,8,1330.82,Berlin,2,True
1211,1812,Smartphone,2022-07-01,1,288.47,Mumbai,5,True
1212,2586,Charger,2021-02-24,8,1624.3,Toronto,1,False
1213,1257,Tablet,2020-02-20,7,1315.31,London,2,True
1214,2861,Laptop,2020-08-21,8,371.28,London,2,True
1215,1630,Smartphone,2021-03-21,9,377.72,Tokyo,3,False
1216,1965,Tablet,2022-04-12,4,1442.97,London,5,True
1217,2437,Tablet,2021-03-08,4,251.2,Tokyo,1,True
1218,3197,Laptop,2020-08-05,5,1661.61,Toronto,1,False
1219,1851,Headphones,2020-11-18,1,1677.33,Toronto,2,False
1220,2056,Charger,2020-02-21,2,1494.48,New York,5,True
1221,3550,Laptop,2021-07-20,5,293.1,Toronto,1,True
1222,1136,Charger,2022-10-23,3,1321.57,Toronto,4,True
1223,4971,Tablet,2022-11-23,7,362.82,Berlin,3,True
1224,2565,Laptop,2022-10-01,4,1108.15,London,1,True
1225,1529,Laptop,2020-04-20,3,225.52,Sydney,2,True
1226,4775,Charger,2020-11-23,5,1723.73,Sydney,1,False
1227,1348,Tablet,2022-03-13,7,333.22,New York,4,True
1228,3022,Headphones,2023-02-08,3,1920.43,Toronto,5,False
1229,3335,Headphones,2023-07-09,9,398.4,Mumbai,1,False
1230,3137,Tablet,2022-02-28,3,935.54,Sydney,5,True
1231,1580,Tablet,2023-01-19,1,671.0,Berlin,4,True
1232,4869,Tablet,2021-11-21,3,1189.91,Toronto,1,False
1233,4802,Tablet,2021-01-06,6,283.67,New York,1,True
1234,4088,Headphones,2020-07-01,6,244.43,New York,5,False
1235,3510,Headphones,2022-03-30,9,153.91,Sydney,3,False
1236,3873,Headphones,2022-12-01,1,1281.57,Tokyo,2,True
1237,3158,Charger,2020-02-01,5,1389.97,London,5,False
1238,2762,Smartphone,2022-11-28,3,1522.6,Toronto,4,False
1239,2492,Tablet,2020-11-21,4,1660.99,Berlin,2,False
1240,3900,Laptop,2022-02-04,9,971.29,Tokyo,1,False
1241,1216,Laptop,2022-03-24,2,249.29,Tokyo,2,True
1242,4014,Charger,2022-11-13,7,1705.12,Toronto,3,False
1243,4336,Smartphone,2022-11-16,3,1947.19,Berlin,5,False
1244,2060,Laptop,2023-12-06,9,232.57,Tokyo,4,False
1245,3652,Tablet,2023-02-12,3,174.65,Toronto,4,True
1246,3091,Smartphone,2020-04-27,3,1316.35,Toronto,1,False
1247,1048,Headphones,2022-12-21,3,1086.72,Sydney,2,True
1248,4693,Tablet,2022-11-20,9,1732.65,New York,4,True
1249,3091,Smartphone,2021-02-25,9,1658.52,Sydney,2,True
1250,2162,Tablet,2022-03-23,1,220.3,Mumbai,5,False
1251,1065,Smartphone,2023-09-02,4,501.27,Sydney,5,True
1252,4853,Charger,2020-10-04,1,491.36,London,1,False
1253,2014,Laptop,2023-09-12,8,859.16,Sydney,3,False
1254,3213,Laptop,2022-04-03,6,1490.57,Tokyo,4,False
1255,4654,Headphones,2020-02-29,7,356.18,Berlin,4,True
1256,4881,Headphones,2021-10-07,2,856.02,Tokyo,1,True
1257,3010,Smartphone,2020-01-08,2,1322.55,Paris,3,False
1258,2493,Smartphone,2021-07-14,2,814.49,New York,2,True
1259,2984,Laptop,2023-01-09,5,293.9,Tokyo,2,True
1260,3454,Headphones,2020-03-14,8,459.47,Paris,4,False
1261,2624,Charger,2021-02-20,9,283.09,Toronto,3,True
1262,4103,Headphones,2020-03-01,5,1542.1,Mumbai,4,True
1263,1077,Tablet,2020-12-28,1,1625.0,London,1,False
1264,2025,Headphones,2020-10-13,5,1475.64,Berlin,5,True
1265,2782,Laptop,2023-06-11,8,773.99,Sydney,3,False
1266,3757,Laptop,2022-07-27,1,352.98,Berlin,4,False
1267,3646,Headphones,2020-05-26,6,830.76,Paris,3,True
1268,2915,Headphones,2020-07-22,6,552.49,London,4,False
1269,4891,Headphones,2021-11-30,5,924.07,Mumbai,1,False
1270,1521,Tablet,2022-10-15,4,225.1,Toronto,1,True
1271,1450,Headphones,2021-02-21,4,1634.02,Sydney,1,False
1272,1557,Headphones,2021-12-23,4,836.6,Mumbai,1,True
1273,2777,Laptop,2020-07-28,6,285.93,Berlin,5,False
1274,4534,Charger,2021-02-24,2,1629.44,Berlin,1,True
1275,2306,Tablet,2021-04-29,5,171.2,Mumbai,3,False
1276,2974,Tablet,2022-07-13,2,1666.24,London,2,True
1277,4057,Smartphone,2021-09-17,8,1703.79,Berlin,3,True
1278,4810,Headphones,2020-01-19,3,247.74,Toronto,2,False
1279,4653,Smartphone,2021-09-22,4,1468.77,Sydney,4,True
1280,1034,Tablet,2023-04-22,5,1963.71,Mumbai,4,True
1281,4111,Headphones,2021-03-28,4,1261.34,Toronto,1,False
1282,4674,Headphones,2022-07-28,1,1621.08,Mumbai,1,False
1283,1845,Tablet,2022-12-26,2,195.42,Sydney,1,False
1284,3628,Laptop,2023-11-10,1,1209.03,New York,3,False
1285,3274,Headphones,2020-09-14,1,434.63,New York,2,False
1286,2323,Laptop,2022-04-22,6,926.1,Berlin,3,True
1287,4590,Smartphone,2022-01-06,8,1801.09,Mumbai,1,True
1288,4105,Smartphone,2022-11-01,7,1908.39,Toronto,2,True
1289,2351,Laptop,2022-10-22,8,1407.92,Toronto,5,False
1290,3081,Headphones,2020-04-20,2,507.26,Toronto,3,True
1291,4929,Charger,2020-09-29,6,803.1,Toronto,5,True
1292,3026,Laptop,2023-10-19,7,1481.05,London,2,False
1293,3546,Smartphone,2023-09-26,6,511.4,Toronto,4,False
1294,2729,Charger,2021-02-06,6,493.09,London,3,True
1295,4227,Tablet,2021-06-16,9,1035.05,London,3,True
1296,4726,Smartphone,2020-08-23,5,654.75,Mumbai,1,True
1297,2989,Laptop,2020-02-05,8,252.78,Tokyo,1,False
1298,3695,Smartphone,2020-05-22,7,1526.38,Mumbai,3,False
1299,4514,Charger,2021-02-17,4,675.36,London,1,False
1300,2339,Tablet,2021-09-22,9,1094.96,Tokyo,5,True
1301,3734,Tablet,2021-07-08,5,1118.43,Sydney,4,False
1302,3638,Laptop,2023-01-29,6,1662.97,New York,4,False
1303,3108,Charger,2021-12-14,5,1320.95,Berlin,2,True
1304,1507,Headphones,2023-10-24,7,748.5,Tokyo,4,False
1305,3741,Charger,2020-07-28,7,76.99,London,3,True
1306,2415,Smartphone,2023-04-11,5,772.13,Toronto,4,True
1307,4276,Laptop,2022-04-13,8,326.56,Sydney,4,False
1308,1131,Charger,2023-08-02,2,1116.65,New York,5,True
1309,3638,Laptop,2023-02-09,9,688.98,Sydney,1,False
1310,2479,Laptop,2022-05-26,6,375.19,Tokyo,2,True
1311,4846,Headphones,2021-09-17,1,1096.38,Sydney,2,True
1312,2426,Smartphone,2023-05-22,1,1646.27,New York,4,False
1313,3544,Laptop,2022-10-18,2,1001.8,Tokyo,4,True
1314,2116,Charger,2021-08-06,1,1685.68,Toronto,2,True
1315,3363,Smartphone,2020-02-29,4,1902.32,Tokyo,5,False
1316,4779,Tablet,2020-08-24,5,548.74,Berlin,5,True
1317,4960,Smartphone,2020-08-18,7,142.07,Toronto,1,False
1318,4803,Charger,2023-04-20,8,378.78,Tokyo,2,True
1319,1119,Tablet,2021-12-04,6,1631.97,Sydney,1,True
1320,1057,Tablet,2022-07-11,2,1784.19,London,2,False
1321,3698,Tablet,2023-05-20,9,1176.7,New York,3,False
1322,3073,Laptop,2022-01-25,7,1529.08,Mumbai,1,True
1323,1544,Headphones,2023-10-22,7,1728.74,New York,2,False
1324,4577,Laptop,2021-04-27,2,240.8,Toronto,3,True
1325,4408,Laptop,2023-02-26,8,1528.15,Sydney,1,True
1326,2474,Smartphone,2021-03-19,6,1253.59,Sydney,3,False
1327,1362,Laptop,2020-12-25,8,1747.03,Toronto,2,False
1328,2959,Laptop,2022-08-25,8,1828.36,Toronto,1,True
1329,2926,Laptop,2021-05-15,5,266.83,Paris,2,True
1330,2263,Headphones,2022-10-11,1,835.22,Paris,5,False
1331,2474,Tablet,2023-12-05,6,787.78,Toronto,4,True
1332,1179,Laptop,2022-02-02,1,1039.78,New York,4,False
1333,3151,Headphones,2022-12-07,5,925.61,London,5,True
1334,1251,Laptop,2022-05-20,9,1628.9,Berlin,5,False
1335,4864,Smartphone,2022-04-29,3,1278.01,Mumbai,4,False
1336,4729,Smartphone,2021-11-19,6,814.93,Berlin,2,True
1337,3904,Tablet,2023-10-16,2,1995.31,Berlin,4,False
1338,3856,Headphones,2023-10-26,8,1200.05,Paris,3,False
1339,3200,Smartphone,2022-11-14,4,533.15,Mumbai,1,False
1340,4627,Laptop,2022-12-10,9,1982.94,Tokyo,2,True
1341,4321,Smartphone,2021-09-17,1,1612.69,Tokyo,5,False
1342,1950,Tablet,2020-08-28,8,775.92,Berlin,4,True
1343,2997,Tablet,2023-05-19,6,1444.16,Berlin,3,True
1344,2968,Charger,2022-11-05,9,993.86,Berlin,3,True
1345,2252,Charger,2023-02-16,5,1891.91,Berlin,4,True
1346,1134,Tablet,2023-10-15,8,1557.64,Berlin,2,True
1347,4368,Laptop,2023-01-15,8,1839.09,Mumbai,3,True
1348,1662,Headphones,2020-06-06,1,456.45,Tokyo,3,False
1349,3217,Tablet,2023-01-25,6,1706.32,London,5,False
1350,4043,Tablet,2023-04-18,6,673.94,London,1,True
1351,3246,Tablet,2022-02-13,8,1264.29,New York,1,True
1352,1985,Charger,2021-11-15,4,954.5,New York,5,True
1353,2910,Laptop,2020-08-04,8,61.24,New York,1,False
1354,3156,Headphones,2021-03-12,9,825.89,Tokyo,3,True
1355,4348,Smartphone,2020-07-18,2,1238.01,Berlin,5,True
1356,3472,Charger,2022-05-21,1,551.05,London,3,False
1357,2606,Tablet,2020-12-10,3,1048.5,Mumbai,1,True
1358,1406,Headphones,2022-10-30,7,1504.94,London,5,True
1359,2121,Smartphone,2020-08-30,4,1529.99,Tokyo,2,True
1360,2536,Headphones,2021-03-10,7,1726.36,New York,3,False
1361,3037,Laptop,2020-12-11,6,199.62,Paris,2,False
1362,1289,Smartphone,2023-06-08,6,115.37,Mumbai,4,True
1363,1581,Headphones,2020-05-09,9,691.73,Sydney,4,False
1364,4890,Tablet,2021-04-30,3,851.65,Toronto,1,True
1365,4980,Charger,2020-10-10,6,363.45,Paris,3,True
1366,4722,Tablet,2021-08-17,4,533.03,New York,2,True
1367,1968,Charger,2020-11-11,7,668.06,Toronto,3,True
1368,3426,Laptop,2021-12-13,4,1731.86,Mumbai,1,True
1369,3076,Smartphone,2023-06-05,4,734.51,New York,3,False
1370,4255,Smartphone,2021-03-15,7,1316.93,Paris,3,False
1371,2432,Headphones,2020-12-01,8,743.23,Mumbai,4,False
1372,4525,Tablet,2023-12-19,8,250.58,Tokyo,1,False
1373,1659,Headphones,2022-07-09,5,733.39,New York,4,True
1374,3534,Charger,2020-06-23,1,639.99,New York,2,True
1375,1110,Laptop,2021-12-20,9,1854.17,London,4,False
1376,1570,Headphones,2022-05-01,5,912.52,Tokyo,3,True
1377,4263,Laptop,2021-06-03,6,1226.49,Tokyo,2,True
1378,4890,Smartphone,2022-06-12,6,1704.7,Sydney,1,False
1379,4804,Laptop,2021-07-12,9,720.0,New York,5,True
1380,3392,Laptop,2021-02-28,9,688.06,Toronto,4,False
1381,4174,Headphones,2020-04-28,2,1270.17,New York,2,False
1382,1802,Laptop,2023-01-02,5,475.05,Berlin,1,False
1383,2035,Smartphone,2021-05-06,4,224.62,Mumbai,1,False
1384,1271,Headphones,2022-08-13,4,399.23,London,2,False
1385,4109,Laptop,2020-03-27,8,1866.55,Sydney,4,False
1386,4722,Tablet,2022-08-21,9,488.43,London,5,True
1387,4254,Charger,2020-04-22,3,1573.83,Paris,3,False
1388,2836,Headphones,2022-03-30,1,909.81,London,3,False
1389,1018,Headphones,2020-07-19,1,188.17,Paris,4,True
1390,3807,Smartphone,2020-03-14,3,973.91,Toronto,4,True
1391,2713,Laptop,2021-06-23,3,1072.92,Paris,2,False
1392,1434,Headphones,2020-01-26,2,579.44,Tokyo,5,True
1393,4482,Charger,2023-04-18,5,881.95,Berlin,4,False
1394,1336,Laptop,2023-05-26,4,517.23,Tokyo,1,True
1395,1018,Smartphone,2021-03-20,1,362.85,Mumbai,1,True
1396,1764,Tablet,2020-05-05,9,1171.55,Mumbai,3,False
1397,3938,Laptop,2022-09-13,6,1907.28,Mumbai,1,True
1398,4387,Charger,2022-07-05,3,1771.19,Mumbai,5,True
1399,1993,Laptop,2020-05-19,1,354.14,London,4,True
1400,4325,Tablet,2021-07-26,1,59.16,New York,3,True
1401,3507,Smartphone,2023-02-28,1,891.22,London,3,False
1402,4175,Tablet,2022-02-28,8,1446.38,Mumbai,4,False
1403,4938,Laptop,2022-09-16,1,1004.12,Tokyo,1,True
1404,2318,Charger,2023-04-20,8,1125.93,Paris,1,False
1405,1894,Headphones,2023-11-14,2,651.55,Tokyo,5,False
1406,1344,Smartphone,2022-06-17,4,1425.73,New York,1,True
1407,3856,Headphones,2021-12-22,4,1866.04,New York,5,True
1408,4851,Charger,2020-10-02,1,405.44,Toronto,3,False
1409,3846,Headphones,2022-03-18,7,91.01,London,1,True
1410,1171,Charger,2023-11-21,1,1809.08,Toronto,4,False
1411,2635,Tablet,2021-03-01,3,1861.63,Toronto,2,True
1412,3972,Charger,2021-06-29,9,122.93,Berlin,2,True
1413,3464,Smartphone,2021-05-17,3,1849.66,Toronto,2,True
1414,1334,Tablet,2020-09-09,2,1568.66,Toronto,1,True
1415,2556,Laptop,2020-10-30,8,974.63,Mumbai,4,False
1416,2517,Headphones,2023-04-15,7,313.06,Paris,5,True
1417,2350,Charger,2023-08-25,7,1891.64,London,4,False
1418,3455,Smartphone,2020-05-23,8,1033.65,Sydney,5,False
1419,1572,Headphones,2021-09-22,8,896.57,Sydney,4,True
1420,1164,Headphones,2022-09-19,5,231.41,New York,1,False
1421,2482,Charger,2020-05-11,8,183.37,Paris,4,False
1422,3312,Charger,2021-06-19,7,407.5,Paris,5,True
1423,3182,Laptop,2021-11-01,2,1016.86,Toronto,1,False
1424,2054,Headphones,2020-11-19,8,684.6,Sydney,3,False
1425,4776,Laptop,2022-01-22,7,518.68,Paris,2,False
1426,2610,Smartphone,2020-07-15,7,775.02,Paris,5,False
1427,1317,Laptop,2020-08-20,3,1319.6,Paris,4,False
1428,4827,Charger,2021-01-18,9,1856.48,Mumbai,5,False
1429,1130,Laptop,2023-01-12,3,744.02,Paris,1,False
1430,1476,Smartphone,2022-10-08,4,1480.38,Toronto,5,False
1431,2801,Laptop,2020-07-03,3,1256.45,Tokyo,5,True
1432,3317,Smartphone,2023-02-23,9,561.37,London,3,False
1433,3983,Headphones,2022-10-06,2,1240.75,Tokyo,4,True
1434,3551,Charger,2022-12-03,4,1357.26,Tokyo,4,False
1435,4927,Laptop,2021-02-09,4,1926.57,Toronto,2,True
1436,1569,Smartphone,2021-06-24,2,1436.6,Berlin,5,True
1437,2828,Tablet,2023-12-17,3,622.96,Toronto,1,True
1438,3898,Charger,2022-11-29,5,1197.96,London,3,False
1439,2234,Laptop,2020-07-09,9,153.21,Paris,2,True
1440,1693,Charger,2020-08-10,5,1188.08,Paris,3,True
1441,1501,Tablet,2023-04-08,6,590.57,Toronto,2,False
1442,4725,Headphones,2022-01-26,3,1756.15,Mumbai,3,False
1443,1991,Smartphone,2020-08-28,5,844.15,Mumbai,1,False
1444,1410,Smartphone,2020-08-24,4,128.86,Sydney,5,True
1445,4888,Tablet,2021-08-30,8,983.1,Toronto,5,True
1446,3612,Charger,2023-02-23,2,885.92,Mumbai,4,True
1447,2294,Headphones,2020-10-14,7,1898.5,New York,4,False
1448,3948,Charger,2020-03-11,8,1780.66,Tokyo,4,True
1449,2650,Laptop,2021-04-04,2,52.22,London,5,False
1450,3157,Headphones,2021-09-29,3,1956.04,Mumbai,2,True
1451,1284,Tablet,2023-11-23,4,937.49,Tokyo,2,False
1452,3459,Smartphone,2020-12-01,5,1613.84,London,3,False
1453,2883,Charger,2020-10-03,8,1680.57,Berlin,1,False
1454,1696,Headphones,2021-08-14,2,1637.15,Berlin,1,False
1455,3153,Laptop,2023-02-28,5,877.83,Berlin,2,False
1456,2926,Tablet,2022-01-22,4,1787.38,Paris,4,False
1457,1094,Smartphone,2021-01-02,1,1111.96,New York,5,False
1458,4620,Charger,2021-01-24,6,653.31,London,2,True
1459,1540,Laptop,2020-02-05,4,984.0,Paris,2,False
1460,4711,Smartphone,2022-01-13,7,694.58,New York,3,True
1461,3355,Charger,2023-01-19,1,758.98,Toronto,3,True
1462,2936,Smartphone,2023-02-24,1,1048.33,Mumbai,4,False
1463,4256,Headphones,2022-11-14,8,1874.4,Toronto,1,False
1464,3384,Headphones,2020-04-01,1,1352.38,New York,1,True
1465,1868,Laptop,2022-08-24,5,1661.49,Berlin,4,False
1466,1495,Tablet,2023-08-08,8,1242.57,Sydney,1,False
1467,2383,Laptop,2022-06-18,4,1393.62,Toronto,2,True
1468,1282,Laptop,2022-01-19,8,591.61,New York,4,False
1469,3170,Tablet,2021-04-01,3,1795.73,Berlin,1,True
1470,2141,Headphones,2021-03-23,6,146.56,Sydney,3,False
1471,3735,Smartphone,2023-07-13,1,846.33,Mumbai,2,True
1472,4654,Tablet,2020-01-03,4,903.09,Paris,5,False
1473,4758,Tablet,2021-11-27,6,250.0,Paris,5,False
1474,3525,Tablet,2022-02-16,3,1714.01,New York,2,True
1475,2250,Headphones,2023-05-09,7,1527.52,Tokyo,4,False
1476,3141,Charger,2021-12-27,4,75.53,Paris,2,True
1477,2960,Charger,2020-12-08,6,1073.44,Toronto,4,False
1478,4866,Tablet,2022-04-05,1,960.52,Mumbai,2,True
1479,1369,Tablet,2023-01-10,2,1486.57,Tokyo,3,False
1480,4077,Headphones,2020-07-29,5,1916.74,London,4,True
1481,3925,Headphones,2023-01-06,4,144.42,London,4,False
1482,1982,Charger,2021-06-16,7,1969.98,New York,1,True
1483,2902,Tablet,2022-08-15,4,1175.71,London,4,False
1484,4850,Laptop,2023-09-21,3,1215.42,Toronto,4,True
1485,4055,Charger,2020-10-15,7,1109.78,Sydney,4,False
1486,4799,Charger,2022-02-21,1,1749.29,Paris,2,True
1487,3289,Smartphone,2020-08-07,8,1481.78,Mumbai,2,False
1488,4623,Headphones,2020-08-10,4,821.35,Tokyo,2,True
1489,3722,Charger,2021-02-23,4,282.62,Sydney,5,False
1490,1385,Charger,2021-07-04,4,124.72,Mumbai,5,False
1491,2626,Tablet,2021-07-02,3,1228.33,Toronto,3,False
1492,2463,Charger,2021-01-11,6,429.38,Tokyo,3,True
1493,1500,Headphones,2020-10-17,1,102.8,London,4,False
1494,1331,Charger,2023-04-06,3,341.71,Berlin,4,False
1495,1820,Headphones,2022-04-08,1,858.19,Tokyo,5,False
1496,2713,Tablet,2020-08-02,2,439.58,New York,5,False
1497,2024,Headphones,2023-07-25,4,888.25,Tokyo,5,False
1498,1477,Smartphone,2022-03-23,2,949.69,Berlin,2,True
1499,2625,Charger,2023-06-16,2,549.81,Toronto,2,False
1500,4749,Laptop,2023-05-03,6,1867.85,Mumbai,1,False
1501,3713,Smartphone,2022-01-07,3,1149.91,Berlin,3,True
1502,3936,Charger,2022-01-12,5,219.96,Tokyo,1,False
1503,2743,Tablet,2021-02-14,6,283.41,London,1,False
1504,4758,Tablet,2020-10-30,9,1647.39,Sydney,5,True
1505,4658,Laptop,2021-07-22,2,963.5,Tokyo,5,False
1506,1534,Laptop,2020-05-09,4,1798.7,Tokyo,2,False
1507,3839,Tablet,2023-01-19,5,1817.62,Toronto,5,True
1508,4435,Tablet,2021-04-29,4,1029.62,New York,1,False
1509,2550,Headphones,2021-06-01,9,1919.14,New York,5,True
1510,2071,Laptop,2022-07-26,2,546.01,Paris,4,False
1511,2223,Headphones,2020-05-23,4,1997.9,Berlin,2,False
1512,1906,Tablet,2022-12-09,1,817.28,Paris,2,True
1513,3489,Tablet,2020-12-01,3,1020.74,Paris,1,False
1514,2310,Laptop,2022-08-05,1,201.8,Sydney,3,False
1515,1659,Headphones,2023-09-24,7,1555.81,Mumbai,1,False
1516,4604,Charger,2022-02-03,4,1700.35,London,3,False
1517,2172,Headphones,2023-07-29,2,1419.75,Tokyo,1,False
1518,4038,Laptop,2020-01-10,8,1805.99,Toronto,4,False
1519,1808,Charger,2022-01-26,3,650.96,New York,2,False
1520,1589,Charger,2022-02-23,7,340.1,Toronto,3,True
1521,3930,Tablet,2020-07-29,2,1234.6,Tokyo,2,True
1522,2479,Smartphone,2021-10-08,9,1673.53,Sydney,2,True
1523,3661,Laptop,2023-04-26,8,1102.65,Berlin,2,True
1524,2822,Laptop,2023-05-02,5,126.42,New York,3,True
1525,4163,Laptop,2023-04-28,3,354.9,Tokyo,4,False
1526,4946,Headphones,2020-04-24,2,706.02,London,1,False
1527,4450,Smartphone,2023-07-14,1,57.45,London,3,True
1528,1067,Headphones,2020-12-24,6,920.32,London,3,True
1529,3828,Smartphone,2020-11-22,1,1054.8,Mumbai,2,False
1530,4692,Laptop,2022-09-04,7,1878.59,Paris,3,False
1531,4386,Laptop,2022-05-20,6,1692.07,Toronto,2,False
1532,2270,Smartphone,2023-05-28,5,370.47,Toronto,3,True
1533,2346,Smartphone,2022-04-12,5,802.54,Sydney,3,True
1534,3336,Laptop,2023-10-21,3,593.55,Mumbai,3,True
1535,1089,Tablet,2023-08-28,7,1872.92,New York,5,False
1536,2024,Headphones,2023-09-23,5,981.8,Paris,1,True
1537,4766,Charger,2020-04-28,7,1821.0,New York,2,True
1538,4420,Charger,2023-11-10,5,653.71,Mumbai,3,False
1539,4430,Tablet,2022-06-23,3,873.31,London,3,False
1540,2129,Headphones,2022-11-08,6,1386.09,Mumbai,2,False
1541,2989,Tablet,2021-09-10,8,1983.28,Mumbai,2,False
1542,1385,Tablet,2020-12-28,9,1050.97,London,4,True
1543,1069,Laptop,2021-11-28,2,1561.95,Toronto,2,False
1544,2362,Headphones,2023-12-04,3,448.91,Paris,3,False
1545,2934,Laptop,2023-12-21,1,78.44,Paris,4,False
1546,2392,Tablet,2023-05-07,6,1697.05,Mumbai,2,True
1547,2061,Charger,2021-02-03,1,1179.26,Sydney,1,False
1548,1959,Charger,2021-07-11,5,893.79,New York,3,True
1549,2035,Headphones,2020-11-10,2,1183.19,Paris,3,True
1550,4827,Smartphone,2021-01-29,2,133.88,Toronto,2,True
1551,4536,Laptop,2020-09-07,1,1094.76,London,4,False
1552,1240,Laptop,2020-04-02,5,1900.95,London,5,False
1553,1689,Headphones,2023-05-01,1,254.2,Toronto,4,False
1554,2528,Laptop,2020-01-24,4,649.97,Paris,5,False
1555,4289,Charger,2021-08-11,7,347.14,New York,2,False
1556,1694,Charger,2021-01-04,5,462.84,Paris,3,False
